comment_id	abstract_id	annotator	score	comment
[972]	92	Jessica  Polka		abstract  revised  to  be  more  agnostic  about  “final”  host
[973]	92	Mate  Palfy	Conclusions_nounchange_1  	
[974]	94	Dey,  Gautam	context_removed_1  	
[975]	94	Mate  Palfy	Context_removed  	
[976]	94	Mate  Palfy		rearrangement
[977]	94	Mate  Palfy	Context_removed  	analysis  method
[978]	94	Jessica  Polka	Context_removed_1-	lack  of  association  repeated  from  below
[979]	94	Mate  Palfy	Results_removed_1-	detail_    
[980]	94	jonathon coates	Results_stat-_1   	
[981]	94	Mate  Palfy	Results_removed_1   	
[982]	94	jonathon coates	Results_stat-_1   	
[983]	94	Mate  Palfy		statinfo  removed
[984]	94	Jessica  Polka	Results_removed_  1+  	scoring  as  positive  because  this  is  the  removal  of  a  non-significant  result
[985]	94	Dey,  Gautam	results_removed_1  	
[986]	95	jonathon coates	Results_statinfo_1+  	
[987]	95	Jessica  Polka	Result_added_1+  	detail  added
[988]	95	Mate  Palfy	Results_added_1  	number
[989]	95	jonathon coates	Results_statinfo_1+  	
[990]	95	Jessica  Polka	Result_added_1+  	detail  added
[991]	95	Mate  Palfy	Results_added_1  	number
[992]	95	Jessica  Polka	Result_added_1+  	detail  added
[993]	95	jonathon coates	Results_statinfo_1+  	
[994]	95	Dey,  Gautam	results_added_1     	
[995]	95	Dey,  Gautam	results_statinfo_1  	
[996]	95	jonathon coates	Results_statinfo_1+  	
[997]	95	Jessica  Polka	Results_added_2  	new  prognostic  factor  identified
[998]	95	Mate  Palfy	Results_added_1+  	
[999]	95	jonathon coates	Results_statinfo_1+  	
[1000]	95	Dey,  Gautam	results_added_1  	
[1001]	95	Mate  Palfy	Results_added_1  	number
[1002]	95	Jessica  Polka	Result_statinfo_1+  	
[1003]	95	jonathon coates	Results_added_1+  	reconciled
[1004]	95	Mate  Palfy	Conclusions_added_2  	
[1005]	95	Jessica  Polka	Conclusion_added_2  	
[1006]	96	Dey,  Gautam		no  significant  changes
[1007]	97	Jessica  Polka	Context_effect+_1  	local  ->  global  effect
[1008]	97	Mate  Palfy	Context_removed  	
[1009]	97	Jessica  Polka	Context_removed_1  	
[1010]	97	Jessica  Polka	Context_nounchange_1  	
[1011]	97	Mate  Palfy	Results_stat+_1+  	
[1012]	97	Jessica  Polka	Conclusions_stat-_1+  	extensively  ->  systematically
[1013]	97	Mate  Palfy	Results_stat+_1+  	
[1014]	97	Jessica  Polka	Context_removed_1  	
[1015]	97	Jessica  Polka	Results_stat-_1	
[1016]	97	Jessica  Polka	Results_stat-_1-	significance  statement  removed
[1017]	97	Mate  Palfy	Results_nounchange_1  	
[1018]	97	Dey,  Gautam	conclusions_effect-_1    	
[1019]	97	Jessica  Polka	Results_stat+_1  	now  claim  to  offer  an  explanation  rather  than  simply  note  consistency
[1020]	97	Mate  Palfy	Conclusions_effect-_1    	
[1021]	97	Jessica  Polka	Results_stat-_1	
[1022]	97	jonathon coates	Results_nounchange_1	
[1023]	97	Dey,  Gautam	conclusion_effect-_1  	
[1024]	97	Mate  Palfy	Results_effect-_1  	
[1025]	97	Jessica  Polka	Results_stat+_1+  	
[1026]	97	jonathon coates	Results_nounchange_1+  	
[1027]	97	Mate  Palfy	Conclusions_effect+_1  	
[1028]	97	jonathon coates	Results_effect+_1+  	
[1029]	97	jonathon coates	Context_stat+_1  	
[1030]	97	Jessica  Polka	Context_removed_1  	
[1031]	97	Mate  Palfy	Conclusions_effect-_1  	
[1032]	97	Jessica  Polka	Results_stat-_1	
[1033]	97	Jessica  Polka	Result_removed_1-	revised  abstract  doesn’t  say  anything  about  mechanical  flexibility
[1034]	97	Jessica  Polka	Result_effect-_1	
[1035]	97	Mate  Palfy	Results_emoved_1  	
[1036]	97	Jessica  Polka	Conclusions_stat-_1-	Present  findings  are  ->  findings  would:  now  about  later  confirmatory  studies
[1037]	98	Dey,  Gautam		no  significant  changes
[1038]	98	Jessica  Polka	Results_stat-_1-	analyze  ->  estimate
[1039]	98	jonathon coates	Results_removed_1+  	
[1040]	98	Mate  Palfy	Results_removed_1	
[1041]	98	Jessica  Polka	Resutls_removed_1	
[1042]	98	jonathon coates	Results_stat+_1+  	
[1043]	99	jonathon coates	Context_effect+_1+  	
[1044]	99	Jessica  Polka	Context_effect+_1  	
[1045]	99	jonathon coates	Context_effect+_1+     	
[1046]	99	Jessica  Polka	Context_effect+_1  	
[1047]	99	Dey,  Gautam	Context_effect+_1  	
[1048]	99	Mate  Palfy	Context  	updated
[1049]	99	Jessica  Polka	Context_removed_1  	
[1050]	99	Mate  Palfy	Context_removed     	
[1051]	99	Jessica  Polka	Result_removed_2  	
[1052]	99	jonathon coates	Results_removed_1	
[1053]	99	Mate  Palfy	Result_removed_2  	reconciled
[1054]	100	Dey,  Gautam		no  significant  changes
[1055]	100	Jessica  Polka	Result_nounchange_1-	no  longer  claiming  there  were  never  any  symptoms
[1056]	101	Mate  Palfy	Context_added    	
[1057]	101	Mate  Palfy	Context_added    	
[1058]	101	jonathon coates	Results_effect-_1   	
[1059]	101	Mate  Palfy	Results_effect-_1  	number  of  asymptomatic  proportion  halved
[1060]	101	jonathon coates	Results_statinfo_1+    	
[1061]	101	Dey,  Gautam	Results_effect-_1  	reconciled,  conclusion  still  the  same
[1062]	102	Jessica  Polka	Context_added_1  	
[1063]	102	jonathon coates	Context_removed_1+  	
[1064]	102	Jessica  Polka	Context_removed_1  	
[1065]	102	Dey,  Gautam	Context_added_1  	
[1066]	104	jonathon coates	Context_added_1+  	
[1067]	104	jonathon coates	Context_added_1+    	
[1068]	104	Dey,  Gautam	Results_nounchange_1  	
[1069]	104	jonathon coates	Results_removed_1	
[1070]	104	Mate  Palfy	Conclusions_nounchange_1	
[1071]	104	jonathon coates	Conclusion_removed_1+  	strengthens  as  I  feel  this  is  a  strange  assertion  to  make  based  on  the  rest  of  the  abstract
[1072]	105	Jessica  Polka	Results_added_1+  	reconciled,  more  detail
[1073]	105	Dey,  Gautam	Results_added_1+  	
[1074]	105	Jessica  Polka	Results_removed_1	
[1075]	105	Mate  Palfy	Results_removed_1	
[1076]	105	jonathon coates	Results_added_1+  	
[1077]	105	Jessica  Polka	Results_added_1+  	
[1078]	105	Mate  Palfy	Results_added_1+  	
[1079]	105	Dey,  Gautam	Conclusion_nounchange_1    	
[1080]	106	jonathon coates		conclusions  don’t  change  but  significantly  weaker  evidence  in  the  published  abstract
[1081]	106	Mate  Palfy	Context_removed_1  	
[1082]	106	Mate  Palfy	Results_removed_1  	
[1083]	106	Mate  Palfy	Results_removed_1  	
[1084]	106	Jessica  Polka		rearranged  above
[1085]	106	Mate  Palfy	Results_removed_1  	
[1086]	106	jonathon coates	Results_removed_1	
[1087]	106	jonathon coates	Results_effect-_1	
[1088]	106	jonathon coates	Results_statinfo_1 	
[1089]	106	jonathon coates	results_statinfo_1	
[1090]	106	Jessica  Polka	Results_nounchange_1  	assume  this  is  translation
[1091]	106	Jessica  Polka	Results_removed_1   	
[1092]	106	jonathon coates	Results_statinfo_1   	
[1093]	106	jonathon coates	Results_removed_1   	
[1094]	106	Mate  Palfy	Results_removed_1    	
[1095]	106	Jessica  Polka	Result_effect-_1-	down  from  50
[1096]	106	jonathon coates	Results_effect-_1	
[1097]	106	Jessica  Polka	Result_nounchange_1+  	difference  between  groups  now  more  pronounced
[1098]	106	jonathon coates	Results_effect-_1   	
[1099]	106	Mate  Palfy	Results_effect-_1    	
[1100]	106	Jessica  Polka	Result_stat+_1+    	
[1101]	106	Mate  Palfy	Results_added_1    	
[1102]	106	Dey,  Gautam	Results_stat-_1    	
[1103]	106	Mate  Palfy	Results_statinfo_1  	
[1104]	106	Jessica  Polka	Results_added_1+  	also  31%  below
[1105]	106	jonathon coates	Results_statinfo_1+  	
[1106]	106	Mate  Palfy	Results_statinfo_1  	
[1107]	106	Mate  Palfy	Results_statinfo_1  	
[1108]	106	Mate  Palfy	Results_statinfo_1  	
[1109]	106	Jessica  Polka	Results_added_1+  	
[1110]	106	jonathon coates	Results_added_1+    	
[1111]	106	Jessica  Polka	Result_statinfo_1+  	
[1112]	106	Dey,  Gautam	Results_stat-_1  	
[1113]	106	Mate  Palfy	Conclusions_statinfo_1  	
[1114]	106	jonathon coates	Results_effect+_1+  	
[1115]	106	Jessica  Polka	Conclusion_added_1+  	
[1116]	106	Dey,  Gautam	Conclusion_added_1  	
[1117]	106	Jessica  Polka	Conclusions_added_1+  	
[1118]	106	Jessica  Polka	Conclusion_added_1+  	
[1119]	106	Mate  Palfy	Conclusion  _added_1  	
[1120]	106	Dey,  Gautam	Conclusion_nounchange_1  	
[1121]	107	Dey,  Gautam		no  significant  changes
[1122]	107	jonathon coates	Context_added_1+    	
[1123]	107	Jessica  Polka	Context_added_1  	
[1124]	107	Mate  Palfy	Context_added  	reflects  changed  circumstances
[1125]	108	Mate  Palfy	Results_removed_1	
[1126]	108	jonathon coates	Results_effect-_1	
[1127]	108	Jessica  Polka	Result_removed_1    	
[1128]	108	Jessica  Polka	Result_effect-_1	
[1129]	108	Jessica  Polka	Result_removed_1	
[1130]	108	Jessica  Polka	Result_removed_1	
[1131]	108	jonathon coates	Results_effect+_1+  	
[1132]	108	Dey,  Gautam	Results_effect-_1  	
[1133]	108	Mate  Palfy	Results_effect-_1-	instead  of  3  only  1  compound  shows  antiviral  activity  
[1134]	108	Mate  Palfy	Results_stat-_1	
[1135]	108	Jessica  Polka	Result_stat-_1	
[1136]	108	Jessica  Polka	Conclusions_stat-_1	
[1137]	108	jonathon coates		softer  wording  but  not  scored
[1138]	108	Dey,  Gautam	Conclusion_effect-_1  	
[1139]	108	Dey,  Gautam	Results_stat-_1	
[1140]	109	Dey,  Gautam	Context_added_1  	
[1141]	109	Jessica  Polka	Results_effect-_1	
[1142]	109	Dey,  Gautam	Context_added_1+  	
[1143]	109	Jessica  Polka	Results_effect+_1+  	specific  period  in  March
[1144]	109	Dey,  Gautam	Conclusion_effect-_1  	
[1145]	109	jonathon coates	Results_added_1	
[1146]	109	Mate  Palfy	Results_stat-_1	
[1147]	109	jonathon coates	Conclusion_added_1+  	
[1148]	109	Jessica  Polka	Context_added_1  	
[1149]	110	jonathon coates	Context_effect+_1+     	
[1150]	110	jonathon coates	Context_effect+_1+  	
[1151]	110	Dey,  Gautam	Context_effect+_1  	
[1152]	110	Jessica  Polka	Results_added_1+  	
[1153]	110	jonathon coates	Results_added_1+     	
[1154]	110	Mate  Palfy	Results_added_1+  	
[1155]	110	Mate  Palfy	Results_added_1+  	
[1156]	110	Dey,  Gautam	Results_added_2  	reconciled,  sex  difference  added
[1157]	110	Dey,  Gautam	Conclusion_added_1  	
[1158]	110	Mate  Palfy		Conclusion_added_1+
[1159]	110	jonathon coates	Results_added_1+  	
[1160]	110	Jessica  Polka	Results_added_2+  	
[1161]	110	jonathon coates	Results_added_1+  	
[1162]	110	Dey,  Gautam	Results_added_1  	
[1163]	110	Mate  Palfy	Results_added_2    	
[1164]	110	Jessica  Polka	Results_added_1+  	
[1165]	111	jonathon coates	Context_effect+_1+  	
[1166]	111	Jessica  Polka	Conclusions_added_2    	
[1167]	111	jonathon coates	Conclusion_added_1+    	
[1168]	111	Mate  Palfy	Conclusions_added_2  	reconciled,  potential  for  dysfunction/abortion  added
[1169]	111	Dey,  Gautam	Conclusion_effect-_1    	
[1170]	111	Jessica  Polka	Conclusions_stat-_1   	
[1171]	112	Dey,  Gautam	Context_added_1  	
[1172]	112	Jessica  Polka	Result_removed_2    	
[1173]	112	Mate  Palfy	Results_removed_2  	reconciled,  nurses  split  into  two  groups,  extensive  changes  in  statistics
[1174]	112	jonathon coates	Results_statinfo_1   	
[1175]	112	jonathon coates	Results_statinfo_1   	
[1176]	112	Mate  Palfy	Results_removed_1   	
[1177]	112	Jessica  Polka	Result_removed_1-	seems  like  this  could  be  misleading  since  the  group  includes  front  line  and  non-front  line
[1178]	112	jonathon coates	Results_statinfo_1	
[1179]	112	jonathon coates	Results_statinfo_1	
[1180]	112	Dey,  Gautam	Results_statinfo_2  	ranges  replaced  with  p-values,  odd  choice  to  remove  the  original  data
[1181]	112	jonathon coates	Results_removed_1	
[1182]	112	Jessica  Polka	Result_removed_1	
[1183]	113	Dey,  Gautam	Context_added_1  	
[1184]	113	Mate  Palfy	Context_added  	
[1185]	113	Mate  Palfy	Results_removed_1	
[1186]	113	Jessica  Polka	Context_removed_1  	detail?
[1187]	113	Mate  Palfy	Results_effect+_1+  	
[1188]	113	Jessica  Polka	Results_stat+_1-	“modestly”  removed
[1189]	113	Mate  Palfy	Results_removed_1  	
[1190]	113	Jessica  Polka	Conclusions_added_1  	reconciled,  evolving  situation  over  time
[1191]	113	Dey,  Gautam	Conclusion_added_1  	
[1192]	114	Mate  Palfy	Results_added_1+  	
[1193]	114	Dey,  Gautam	Results_added_1  	
[1194]	114	jonathon coates	Results_added_1+  	
[1195]	114	jonathon coates	Results_added_1+    	
[1196]	114	Dey,  Gautam	Results_added_1  	
[1197]	115	Dey,  Gautam		no  significant  changes
[1198]	116	Jessica  Polka	Results_stat-_1-	this  sentence  seems  to  have  been  edited  for  clarity,  and  this  qualification  seems  like  the  only  significant  change
[1199]	116	Dey,  Gautam	Conclusion_added_1  	original  had  no  interpretation  for  the  negative  result
[1200]	117	Dey,  Gautam		no  significant  changes
[1201]	117	Mate  Palfy	Results_added_1+  	
[1202]	118	Dey,  Gautam		no  significant  changes
[1203]	119	Jessica  Polka	Results_effect+_1  	doubling
[1204]	119	Jessica  Polka	Results_effect-_1  	half
[1205]	119	Mate  Palfy	Results_effect+_1     	
[1206]	119	jonathon coates	Results_stat-_1	
[1207]	119	Dey,  Gautam	Results_effect+_1  	
[1208]	119	Jessica  Polka	Conclusions_effect+_1  	
[1209]	119	jonathon coates	Results_stat-_1	
[1210]	119	Jessica  Polka	Conclusions_effect-_1  	
[1211]	119	Mate  Palfy	Results_effect+_1  	
[1212]	119	jonathon coates	Results_statinfo_1+  	
[1213]	120	Dey,  Gautam		no  significant  changes
[1214]	120	Jessica  Polka	Conclusion_added_1+  	
[1215]	120	Jessica  Polka	Conclusion_added_1+     	
[1216]	120	jonathon coates	Conclusion_added_1  	reconciled,  possible  journal  requirement
[1217]	121	Dey,  Gautam	Context_added_1  	
[1218]	121	Mate  Palfy	Context_added     	
[1219]	121	jonathon coates	Results_removed_1	
[1220]	122	Jessica  Polka	Context_stat-_1	
[1221]	122	Jessica  Polka	Context_added_1  	
[1222]	122	Dey,  Gautam	Context_added_1  	
[1223]	122	Mate  Palfy	Context_added_1+  	addition  to  methods
[1224]	122	Jessica  Polka	Context_added_1  	
[1225]	122	Jessica  Polka	Result_nounchange_1+  	now  suggests  intention  to  determine  cutoff  value
[1226]	122	Jessica  Polka	Result_statinfo_1+  	
[1227]	122	jonathon coates	Results_statinfo_1+  	
[1228]	122	Dey,  Gautam	Results_added_1  	
[1229]	122	jonathon coates	Results_statinfo_1+  	
[1230]	122	Jessica  Polka	Result_stat+_1+  	
[1231]	122	Mate  Palfy	Results_statinfo_1+  	
[1232]	122	jonathon coates	Results_added_1+  	
[1233]	122	Mate  Palfy	Results_added_1+  	
[1234]	122	Jessica  Polka	Conclusion_stat-_1	
[1235]	122	Dey,  Gautam	Conclusion_effect-_1  	
[1236]	122	jonathon coates	Conclusion_effect-_1	
[1237]	123	Mate  Palfy		Completely  changed  abstract,  I  stopped  annotating  it  at  some  point
[1238]	123	Jessica  Polka		main  conclusion
[1239]	123	Jessica  Polka		conclusion  about  contact  tracing
[1240]	123	Jessica  Polka	Results_added_1+  	
[1241]	123	jonathon coates	Context_effect+_1+  	
[1242]	123	Jessica  Polka	Results_added_1+  	
[1243]	123	Jessica  Polka	Result_statinfo_1+  	
[1244]	123	Mate  Palfy	Results_added_1+  	
[1245]	123	Jessica  Polka	Context_added_1+  	
[1246]	123	Mate  Palfy	Results_added_1+  	
[1247]	123	Jessica  Polka	Results_added_1+  	
[1248]	123	Dey,  Gautam	Results_added_2    	
[1249]	123	Mate  Palfy	Results_added_1+  	
[1250]	123	Jessica  Polka	Results_stat-_1	
[1251]	123	Mate  Palfy	Conclusions_added_2  	
[1252]	123	Jessica  Polka	Context_added_1+  	
[1253]	123	jonathon coates	Results_added_1+  	
[1254]	123	Mate  Palfy	Concusions_added_1+  	
[1255]	123	Jessica  Polka	Results_added_1+  	
[1256]	123	Jessica  Polka	Results_added_1+  	
[1257]	123	Jessica  Polka	Conclusion_added_2  	much  more  specific  to  mobile  phone  app
[1258]	123	Jessica  Polka	Conclusions_stat-_1	
[1259]	123	Jessica  Polka	Results_added_1+  	
[1260]	123	jonathon coates		same  conclusion  but  written  much  better  here
[1261]	123	Jessica  Polka	Conclusion_added_2  	
[1262]	123	jonathon coates	Conclusion_added_2  	
[1263]	123	Dey,  Gautam	Conclusions_added_2  	
[1264]	124	jonathon coates	Context_effect_1+  	
[1265]	124	Dey,  Gautam	Context_effect+_1  	
[1266]	124	jonathon coates	Conclusion_effect+_1+    	
[1267]	124	Jessica  Polka	Conclusions_stat+_1+  	
[1268]	125	Jessica  Polka	Conclusions_stat+_1+  	now  asserts  they  developed  the  assay  as  well
[1269]	125	Dey,  Gautam	Results_effect+_1  	
[1270]	126	Jessica  Polka		reconciled
[1271]	126	Mate  Palfy	Results_removed_2  	
[1272]	126	Dey,  Gautam	Results_removed_2  	was  this  a  formatting/abstract  copying  problem?
[1273]	126	jonathon coates	Conclusion_removed_2  	
[1274]	127	Dey,  Gautam	Results_effect+_1  	
[1275]	129	Dey,  Gautam		only  readability  changes
[1276]	129	Jessica  Polka	Context_removed_1	
[1277]	129	Jessica  Polka	Conclusions_removed_1	
[1278]	129	Mate  Palfy	Context_removed  	
[1279]	129	jonathon coates	Context_removed_1	
[1280]	129	Mate  Palfy	Results_removed_1	
[1281]	129	jonathon coates	Results_added_1+  	
[1282]	130	Jessica  Polka	Results_effect-_1-	constant  rather  than  decaying
[1283]	130	Dey,  Gautam	Results_removed_1  	
[1284]	130	Jessica  Polka	Result_added_1+    	
[1285]	130	jonathon coates	Results_effect+_1+  	
[1286]	130	Jessica  Polka	Result_added_1+  	
[1287]	130	jonathon coates	Results_effect+_1+  	
[1288]	130	Jessica  Polka	Conclusion_removed_1-	reconciled
[1289]	131	jonathon coates	Results_statinfo_1+  	
[1290]	131	Dey,  Gautam	Results_removed_1  	
[1291]	131	Mate  Palfy	Results_statinfo_1+  	change  to  use  of  a  different  type  of  value
[1292]	131	Jessica  Polka	Result_statinfo_1+  	
[1293]	131	Dey,  Gautam	Results_added_1  	
[1294]	132	Jessica  Polka		reconciled
[1295]	132	jonathon coates	Results_effect-_1	
[1296]	132	Jessica  Polka	Results_removed_1	
[1297]	132	Jessica  Polka	Results_remove_1	
[1298]	132	jonathon coates	Results_effect-_1	
[1299]	132	Jessica  Polka	Results_stat+_1+  	model  agrees  with  data
[1300]	132	jonathon coates	Results_effect-_1	
[1301]	132	Jessica  Polka	Conclusions_removed_2  	no  longer  prescribing  actions  to  other  countries
[1302]	132	Mate  Palfy	Results_added_1+  	change  to  a  more  general  statement  about  what  the  model  can  do    
[1303]	132	Dey,  Gautam	Results_removed_2  	
[1304]	132	Jessica  Polka	Results_stat-_1-	hypothetical
[1305]	132	jonathon coates	Conclusion_added_1+  	
[1306]	132	Jessica  Polka	Results_removed_1-	timescale  removed
[1307]	132	Dey,  Gautam	Conclusion_added_2  	
[1308]	133	jonathon coates	Context_added_1+  	
[1309]	133	jonathon coates	Results_effect-_1+  	
[1310]	133	Jessica  Polka	Results_stat-_1	
[1311]	133	jonathon coates	Results_added_1+  	
[1312]	133	Jessica  Polka	Results_added_1+  	
[1313]	133	jonathon coates	Results_added_1+  	
[1314]	133	Jessica  Polka	Results_added_1+  	may  not  have  changed  results  but  data  is  broken  down  more
[1315]	133	jonathon coates	Results_stat+_1+  	
[1316]	133	Dey,  Gautam	Results_removed_1  	Uber  driver  biases
[1317]	133	Jessica  Polka	Results_added_1+  	
[1318]	133	jonathon coates	Results_stat-_1	
[1319]	133	Jessica  Polka	Results_added_1+  	
[1320]	133	jonathon coates	Results_stat-_1	
[1321]	133	jonathon coates	Results_removed_1	
[1322]	133	Jessica  Polka	Results_removed_1	
[1323]	133	Jessica  Polka	Results_added_1+  	
[1324]	133	Dey,  Gautam	Results_effect+_1  	
[1325]	133	jonathon coates	Results_stat+_1+  	
[1326]	133	Jessica  Polka	Result_stat-_1	
[1327]	133	Jessica  Polka	Conclusion_stat+_1+  	suggests  useful  in  non-covid  outbreaks
[1328]	134	Dey,  Gautam		no  significant  changes
[1329]	134	jonathon coates	Context_effect+_1+  	
[1330]	134	Jessica  Polka	Result_nounchange_1+  	now  whole  protein
[1331]	134	Jessica  Polka	Result_added_1+  	
[1332]	134	Mate  Palfy	Results_statinfo_1+  	
[1333]	134	jonathon coates	Results_added_1+  	
[1334]	134	Jessica  Polka	Result_statinfo_1+  	
[1335]	134	Jessica  Polka	Results_added_1+  	
[1336]	134	Mate  Palfy	Results_added_1+  	
[1337]	134	Jessica  Polka	Result_added_1+  	
[1338]	135	Dey,  Gautam	Results_nounchange_1  	
[1339]	135	Jessica  Polka	Results_remove_1	
[1340]	136	Dey,  Gautam		no  significant  changes
[1341]	137	jonathon coates	Conclusions_added_1+  	
[1342]	137	Dey,  Gautam	Conclusion_nounchange_1  	
[1343]	137	Mate  Palfy		Sentence  made  more  precise
[1344]	137	Jessica  Polka	Conclusions_added_1+  	clarity  improved
[1345]	138	Dey,  Gautam	Results_statinfo_1  	super  odd  removal  of  one  decimal  place  just  on  one  end  of  the  range.  Might  be  that  the  range  shifted  to  3.70
[1346]	139	Dey,  Gautam	Context_effect-_1  	
[1347]	139	jonathon coates	Results_effect+_1+  	
[1348]	139	Mate  Palfy	Results_removed_1	
[1349]	139	Dey,  Gautam	Conclusion_effect-_1  	
[1350]	140	Dey,  Gautam	Results_statinfo_1  	
[1351]	140	jonathon coates	Results_added_1+  	
[1352]	140	Dey,  Gautam	Context_added_1  	
[1353]	143	Dey,  Gautam		no  significant  changes
[1354]	143	Jessica  Polka	Conclusion_stat-_1	
[1355]	143	jonathon coates	Conclusion_nounchange_1	
[1356]	144	Dey,  Gautam		no  significant  changes
[1357]	144	jonathon coates	Results_added_1+  	
[1358]	144	Mate  Palfy	Conclusions_stat-_1	
[1359]	144	Jessica  Polka	Conclusion_stat-_1	
[1360]	144	jonathon coates	Conclusion_effect-_1	
[1361]	145	Dey,  Gautam		no  significant  changes
[1362]	146	Dey,  Gautam		no  signficant  changes
[1363]	147	Dey,  Gautam		no  significant  changes
[1364]	147	jonathon coates	Results_added_1+  	
[1365]	148	Jessica  Polka		reconciled
[1366]	148	Dey,  Gautam	Context_effect-_1  	
[1367]	148	Dey,  Gautam	Results_added_2  	
[1368]	148	jonathon coates	Results_added_1+  	
[1369]	148	jonathon coates	Results_effect+_1+  	
[1370]	148	Dey,  Gautam	Results_effect+_2  	
[1371]	148	Mate  Palfy	Results_effect+_1  	
[1372]	148	Jessica  Polka	Results_effect+_1+  	tighter  peak  reported
[1373]	148	Jessica  Polka	Results_effect+_1+  	
[1374]	148	jonathon coates	Results_effect+_1+  	
[1375]	148	Dey,  Gautam	Results_effect+_2  	
[1376]	149	Dey,  Gautam	Context_effect+_1  	
[1377]	150	Dey,  Gautam	Context_added_1  	
[1378]	151	Jessica  Polka		reconciled
[1379]	151	Jessica  Polka	Context_effect+_1+  	date  updated
[1380]	151	Dey,  Gautam	Context_effect+_1  	
[1381]	151	Mate  Palfy		date  updated
[1382]	151	Jessica  Polka	Results_stat+_1+  	
[1383]	151	jonathon coates	Results_effect+_1+  	
[1384]	151	jonathon coates	Results_effect+_1+  	
[1385]	151	Dey,  Gautam	context_effect+_1+  	
[1386]	151	Mate  Palfy	Results_stat+_1+  	
[1387]	151	Jessica  Polka	Results_stat+_1+  	
[1388]	151	Mate  Palfy	Results_stat+_1+  	this  kind  of  goes  with  the  previous  one,  as  it’s  a  result  of  looking  at  larger  number  of  studies    
[1389]	151	Jessica  Polka	Results_effect+_1+    	
[1390]	151	Mate  Palfy	Results_stat+_1+  	goes  with  previous  one
[1391]	151	jonathon coates	Results_effect+_1+  	
[1392]	151	Jessica  Polka	Results_effect+_1+  	
[1393]	151	Mate  Palfy	Results_added_1+  	
[1394]	151	Jessica  Polka	Results_nounchange_1+  	
[1395]	151	Mate  Palfy	Results_added_1+  	
[1396]	151	Jessica  Polka	Results_added_1+  	
[1397]	151	Mate  Palfy	Resuts_added_1+  	
[1398]	151	Jessica  Polka	Results_removed_1	
[1399]	151	Mate  Palfy	Results_removed_1  	
[1400]	151	Mate  Palfy	Results_removed_1  	
[1401]	151	Jessica  Polka	Results_removed_1	
[1402]	151	Mate  Palfy	Results_removed_1  	
[1403]	151	Mate  Palfy	Results_removed_1  	
[1404]	151	Mate  Palfy	Results_added_1  	
[1405]	151	Mate  Palfy	Results_added_1  	
[1406]	151	Jessica  Polka	Results_added_1+  	
[1407]	151	Mate  Palfy	Results_stat-_1	
[1408]	151	jonathon coates	Results_effect-_1-	bigger  range,  less  confidence  in  result
[1409]	151	Mate  Palfy	Results_stat-_1	
[1410]	151	Dey,  Gautam	results_effect+_1  	
[1411]	151	jonathon coates	Results_effect-_1	
[1412]	151	Jessica  Polka	Results_stat-_1	
[1413]	151	Jessica  Polka	Results_stat-_1	
[1414]	151	jonathon coates	Results_added_1	
[1415]	151	Dey,  Gautam	conclusion_added_1  	
[1416]	151	jonathon coates	Conclusion_removed_1	
[1417]	151	Jessica  Polka	Conclusions_added_1+  	
[1418]	151	Dey,  Gautam	conclusion_added_1  	
[1419]	151	Dey,  Gautam	conclusion_added_2  	
[1420]	151	Jessica  Polka	Conclusions_added_1+  	
[1421]	151	Mate  Palfy	Conclusion_added_1+  	
[1422]	151	Mate  Palfy	Conclusion_added_1+  	
[1423]	151	jonathon coates	Commented  [1424]  Jessica  Polka  Conculsion_added_1+  	
[1424]	151	Jessica  Polka	Commented  [1425]  Dey,  Gautam  	no  significant  changes
[1425]	152	Dey,  Gautam		
[1426]	154	Dey,  Gautam		no  significant  changes
[1427]	155	jonathon coates	Context_added_1+  	
[1428]	155	Mate  Palfy		context_added
[1429]	155	Jessica  Polka	Context_nounchange_1  	
[1430]	155	Dey,  Gautam	Context_added_1  	
[1431]	155	jonathon coates	Results_statinfo_1+  	
[1432]	155	jonathon coates	Results_statinfo_1+  	
[1433]	155	Jessica  Polka	Result_effect-_1  	largely  changes  in  sig  figs,  except  middle
[1434]	155	jonathon coates	Results_statinfo_1+  	
[1435]	155	Dey,  Gautam	Results_statinfo_1+  	
[1436]	155	Jessica  Polka	Conclusion_added_1+  	
[1437]	155	jonathon coates	Conclusion_added_1  	reconciled
[1438]	155	Mate  Palfy		general  sentence,  not  really  a  conclusion  from  the  results
[1439]	159	Dey,  Gautam		no  significant  changes
[1440]	159	Jessica  Polka		stylistic  changes
[1441]	159	Mate  Palfy		This  is  a  review  article,  should  it  be  taken  out?
[1442]	160	Dey,  Gautam	Context_added_1     	
[1443]	160	Mate  Palfy	Context_added  	
[1444]	160	Jessica  Polka	Context_added_1+  	
[1445]	160	Dey,  Gautam	Conclusion_effect-_1  	
[1446]	160	Mate  Palfy	Conclusions_stat-_1	
[1447]	160	Mate  Palfy		Details  were  removed  from  the  abstract  but  this  doesn’t  weaken  the  conclusion
[1448]	160	Mate  Palfy	Results_removed_1	
[1449]	160	Jessica  Polka	Context_removed_1    	
[1450]	160	Mate  Palfy	Context_removed_1	
[1451]	160	Mate  Palfy	Context_removed_1-	I  annotated  context  because  this  relates  to  methods
[1452]	160	Jessica  Polka	Results_nounchange_1  	still  all  pools
[1453]	160	Dey,  Gautam	Results_effect+_1  	21  to  25
[1454]	160	jonathon coates	Results_effect+_1+  	
