doi,abstract
10.1101/006700,"1The gradual loss of diversity associated with range expansions is a well known pattern observed in many species, and can be explained with a serial founder model. We show that under a branching process approximation, this loss in diversity is due to the difference in offspring variance between individuals at and away from the expansion front, which allows us to measure the strength of the founder effect, dependant on an effective founder size. We demonstrate that the predictions from the branching process model fit very well with Wright-Fisher forward simulations and backwards simulations under a modified Kingman coalescent, and further show that estimates of the effective founder size are robust to possibly confounding factors such as migration between subpopulations. We apply our method to a data set of Arabidopsis thaliana, where we find that the founder effect is about three times stronger in the Americas than in Europe, which may be attributed to the more recent, faster expansion."
10.1101/006684,"Balancing selection maintains advantageous genetic and phenotypic diversity in populations. When selection acts for long evolutionary periods selected polymorphisms may survive species splits and segregate in present-day populations of different species. Here, we investigated the role of long-term balancing selection in the evolution of protein-coding sequences in the Pan-Homo clade. We sequenced the exome of 20 humans, 20 chimpanzees and 20 bonobos and detected eight coding trans-species polymorphisms (trSNPs) that are shared among the three species and have segregated for approximately 14 million years of independent evolution. While the majority of these trSNPs were found in three genes of the MHC cluster, we also uncovered one coding trSNP (rs12088790) in the gene LAD1. All these trSNPs show clustering of sequences by allele rather than by species and also exhibit other signatures of long-term balancing selection, such as segregating at intermediate frequency and lying in a locus with high genetic diversity. Here we focus on the trSNP in LAD1, a gene that encodes for Ladinin-1, a collagenous anchoring filament protein of basement membrane that is responsible for maintaining cohesion at the dermal-epidermal junction; the gene is also an autoantigen responsible for linear IgA disease. This trSNP results in a missense change (Leucine257Proline) and, besides altering the protein sequence, is associated with changes in gene expression of LAD1."
10.1101/006643,"Connecting genetic variation to trait variation is a grand challenge in biology. Natural populations contain a vast reservoir of fascinating and potentially useful variation, but it is unclear if the causal alleles will generally have large enough effects for us to detect. Without knowing the effect sizes or allele frequency of typical variants, it is also unclear what methods will be most successful. Here, we use a multi-parent advanced intercross population (the Drosophila Synthetic Population Resource) to map natural variation in Drosophila courtship song traits. Most additive genetic variation in this population can be explained by a modest number of highly resolved QTL. Mapped QTL are universally multiallelic, suggesting that individual genes are \""hotspots\"" of natural variation due to a small target size for major mutations and/or filtering of variation by positive or negative selection. Using quantitative complementation in randomized genetic backgrounds, we provide evidence that one causal allele is harbored in the gene Fhos, making this one of the few genes associated with behavioral variation in any taxon."
10.1101/006726,"Genome-wide, targeted loss-of-function pooled screens using the CRISPR (clustered regularly interspaced short palindrome repeats)-associated nuclease Cas9 in human and mouse cells provide an alternative screening system to RNA interference (RNAi) and have been used to reveal new mechanisms in diverse biological models1-4. Previously, we used a Genome-scale CRISPR Knock-Out (GeCKO) library to identify loss-of-function mutations conferring vemurafenib resistance in a melanoma model1. However, initial lentiviral delivery systems for CRISPR screening had low viral titer or required a cell line already expressing Cas9, limiting the range of biological systems amenable to screening."
10.1101/006676,"The causes of individual variability in the length of time between human immunodeficiency virus (HIV) infection and the development of AIDS are incompletely understood. Here, we present a novel hypothesis: that the relative magnitude of responses to HIV mediated by CD4+ T regulatory (Treg) cells vs. CD4+ T effector (Teff) cells is a critical determinant of variability in AIDS progression rates. We use a simple mathematical model to show that this hypothesis can plausibly explain three qualitatively different outcomes of HIV infection - fast or slow progression to AIDS, and long-term non-progression to AIDS - based on individual variation in underlying T-cell response. This hypothesis also provides a unifying explanation for various other empirical observations, suggesting in particular that both aging and certain dual infections increase the rate of AIDS progression because they increase the strength of the Treg cell response. We discuss potential therapeutic implications of our results."
10.1101/006635,"Correlations in neuronal spike times are thought to be key to processing in many neural systems. Many measures have been proposed to summarise these correlations and of these the correlation index is widely used and is the standard in studies of spontaneous retinal activity. We show that this measure has two undesirable properties: it is unbounded above and confounded by firing rate. We list properties needed for a measure to fairly quantify and compare correlations and we propose a novel measure of correlation -- the Spike Time Tiling Coefficient. This coefficient, the correlation index and 33 other measures of correlation of spike times are blindly tested for the required properties on synthetic and experimental data. On the basis of this, we propose a measure (the Spike Time Tiling Coefficient) to replace the correlation index. To demonstrate the benefits of this measure, we re-analyse data from seven key studies which previously used the correlation index to investigate the nature of spontaneous activity. We re-analyse data from {beta}2(KO) and {beta}2(TG) mutants, mutants lacking connexin isoforms and also the age-dependent changes in wild type and {beta}2(KO) correlations. Re-analysis of the data using the proposed measure can significantly change the conclusions. It leads to better quantification of correlations and therefore better inference from the data. We hope that the proposed measure will have wide applications, and will help clarify the role of activity in retinotopic map formation."
10.1101/006809,"Behavior is a unifying organismal process through which genes, neural function, anatomy and environment converge and interrelate. Here we review the current state and sketch the future impact of accelerating advances in technology for behavioral studies, focusing on rodents as an exemplar. We frame our analysis in three dimensions: (1) degree of experimental constraint, (2) dimensionality of data, and (3) level of description. We argue that ethomics, fueled by \""big behavioral data\"", presents challenges proportionate to its promise and describe how these challenges might be met through opportunities afforded by the two rival conceptual legacies of 20th century behavioral science, ethology and psychology. We conclude that although \""ethomes\"" are not the goal, big behavioral data has the potential to transform and unify these two disciplines and to solidify the foundations of others, including neuroscience, particularly if the data is as open as it is copious and quantitative."
10.1101/006817,"The paradox of biological diversity is the key problem of theoretical ecology. The paradox consists in the contradiction between the competitive exclusion principle and the observed biodiversity. This principle was formulated incorrectly because of limitations of the traditional black-box models of interspecific competition. The principle is very important as the basis for understanding evolutionary processes. Our white-box multiscale models are based on logical deterministic individual-based cellular automata. This approach allows to provide an automatic deductive inference on the basis of a system of axioms and to get a direct holistic insight into the studied system. It is one of the most promising methods of artificial intelligence. Here on simplest models we show a mechanism of competitive coexistence which violates the known formulations of the competitive exclusion principle. We reformulate and generalize the competitive exclusion principle and explain why our formulations provide a solution of the biodiversity paradox. In addition, we propose a principle of competitive coexistence.\n\nGraphical abstract\n\nO_FIG O_LINKSMALLFIG WIDTH=200 HEIGHT=88 SRC=\""FIGDIR/small/006817_ufig1.gif\"" ALT=\""Figure 1000\"">\nView larger version (21K):\norg.highwire.dtl.DTLVardef@17f69c5org.highwire.dtl.DTLVardef@1f91196org.highwire.dtl.DTLVardef@f1ce70org.highwire.dtl.DTLVardef@12829e8_HPS_FORMAT_FIGEXP  M_FIG C_FIG"
10.1101/006890,"Sperm cooperation has evolved in a variety of taxa and is often considered a response to sperm competition, yet the benefit of this form of collective movement remains unclear. Here we use fine-scale imaging and a minimal mathematical model to study sperm aggregation in the rodent genus Peromyscus. We demonstrate that as the number of sperm cells in an aggregate increase, the group moves with more persistent linearity but without increasing speed; this benefit, however, is offset in larger aggregates as the geometry of the group forces sperm to swim against one another. The result is a non-monotonic relationship between aggregate size and average velocity with both a theoretically predicted and empirically observed optimum of 6-7 sperm/aggregate. To understand the role of sexual selection in driving these sperm group dynamics, we compared two sister-species with divergent mating systems and find that sperm of P. maniculatus (highly promiscuous), which have evolved under intense competition, form optimal-sized aggregates more often than sperm of P. polionotus (strictly monogamous), which lack competition. Our combined mathematical and experimental study of coordinated sperm movement reveals the importance of geometry, motion and group size on sperm velocity and suggests how these physical variables interact with evolutionary selective pressures to regulate cooperation in competitive environments."
10.1101/006916,"Parkinson's disease is associated with mitochondrial decline in dopaminergic neurons of the substantia nigra. One of the genes, DJ- 1/PARK7, linked with the onset of Parkinson's disease, belongs to a novel glyoxalase family and influences mitochondrial activity. It has been assumed that glyoxalases fulfill this task by detoxifying aggressive aldehyde by-products of metabolism. Here we show that supplying either D-lactate or glycolate, products of DJ-1, rescues the requirement for the enzyme in maintenance of mitochondrial potential. We further show that glycolic acid and D-lactic acid can elevate lowered mitochondrial membrane potential caused by silencing PINK-1, another Parkinson's related gene, as well as by paraquat, an environmental toxin known to be linked with Parkinson's disease. We propose that DJ-1 and consequently its products are components of a novel pathway that stabilizes mitochondria during cellular stress. We go on to show that survival of cultured mesencephalic dopaminergic neurons, defective in Parkinson's disease, is enhanced by glycolate and D-lactate. Because glycolic and D-lactic acids occur naturally, they are therefore a potential therapeutic route for treatment or prevention of Parkinson's disease."
10.1101/006841,"An accurate and complete reference human genome sequence assembly is essential for accurately interpreting individual genomes and associating sequence variation with disease phenotypes. While the current reference genome sequence is of very high quality, gaps and misassemblies remain due to biological and technical complexities. Large repetitive sequences and complex allelic diversity are the two main drivers of assembly error. Although increasing the length of sequence reads and library fragments can help overcome these problems, even the longest available reads do not resolve all regions of the human genome. In order to overcome the issue of allelic diversity, we used genomic DNA from an essentially haploid hydatidiform mole, CHM1. We utilized several resources from this DNA including a set of end-sequenced and indexed BAC clones, an optical map, and 100X whole genome shotgun (WGS) sequence coverage using short (lllumina) read pairs. We used the WGS sequence and the GRCh37 reference assembly to create a sequence assembly of the CHM1 genome. We subsequently incorporated 382 finished CHORI-17 BAC clone sequences to generate a second draft assembly, CHM1_1.1 (NCBI AssemblyDB GCA_000306695.2). Analysis of gene and repeat content show this assembly to be of excellent quality and contiguity, and comparisons to ClinVar and the NHGRI GWAS catalog show that the CHM1 genome does not harbor an excess of deleterious alleles. However, comparison to assembly-independent resources, such as BAC clone end sequences and long reads generated by a different sequencing technology (PacBio), indicate misassembled regions. The great majority of these regions is enriched for structural variation and segmental duplication, and can be resolved in the future by sequencing BAC clone tiling paths. This publicly available first generation assembly will be integrated into the Genome Reference Consortium (GRC) curation framework for further improvement, with the ultimate goal being a completely finished gap-free assembly."
10.1101/006866,"Germline variation at immunoglobulin gene (IG) loci is critical for pathogen-mediated immunity, but establishing complete reference sequences in these regions is problematic because of segmental duplications and somatically rearranged source DNA. We sequenced BAC clones from the essentially haploid hydatidiform mole, CHM1, across the light chain IG loci, kappa (IGK) and lambda (IGL), creating single haplotype representations of these regions. The IGL haplotype is 1.25Mb of contiguous sequence with four novel V gene and one novel C gene alleles and an 11.9kbp insertion. The IGK haplotype consists of two 644kbp proximal and 466kbp distal contigs separated by a gap also present in the reference genome sequence. Our effort added an additional 49kbp of unique sequence extending into this gap. The IGK haplotype contains six novel V gene and one novel J gene alleles and a 16.7kbp region with increased sequence identity between the two IGK contigs, exhibiting signatures of interlocus gene conversion. Our data facilitated the first comparison of nucleotide diversity between the light and IG heavy (IGH) chain haplotypes within a single genome, revealing a three to six fold enrichment in the IGH locus, supporting the theory that the heavy chain may be more important in determining antigenic specificity."
10.1101/005447,"Mammalian genomes are pervasively transcribed, yielding a complex transcriptome with high variability in composition and cellular abundance. While recent efforts have identified thousands of new long non-coding (lnc) RNAs and demonstrated a complex transcriptional repertoire produced by protein-coding (pc) genes, limited progress has been made in distinguishing functional RNA from spurious transcription events. This is partly due to present RNA classification, which is typically based on technical rather than biochemical criteria. Here we devise a strategy to systematically categorize human RNAs by their sensitivity to the ribonucleolytic RNA exosome complex and by the nature of their transcription initiation. These measures are surprisingly effective at correctly classifying annotated transcripts, including lncRNAs of known function. The approach also identifies uncharacterized stable lncRNAs, hidden among a vast majority of unstable transcripts. The predictive power of the approach promises to streamline the functional analysis of known and novel RNAs."
10.1101/006825,"We describe a novel computational method for estimating the probability that a point mutation at each position in a genome will influence fitness. These fitness consequence (fit-Cons) scores serve as evolution-based measures of potential genomic function. Our approach is to cluster genomic positions into groups exhibiting distinct \""fingerprints\"" based on high-throughput functional genomic data, then to estimate a probability of fitness consequences for each group from associated patterns of genetic polymorphism and divergence. We have generated fitCons scores for three human cell types based on public data from EN-CODE. Compared with conventional conservation scores, fitCons scores show considerably improved prediction power for cis-regulatory elements. In addition, fitCons scores indicate that 4.2-7.5% of nucleotides in the human genome have influenced fitness since the human-chimpanzee divergence, and, in contrast to several recent studies, they suggest that recent evolutionary turnover has had limited impact on the functional content of the genome."
10.1101/006791,"The design of modern scientific experiments requires the control and monitoring of many parallel data streams. However, the serial execution of programming instructions in a computer makes it a challenge to develop software that can deal with the asynchronous, parallel nature of scientific data. Here we present Bonsai, a modular, high-performance, open-source visual programming framework for the acquisition and online processing of data streams. We describe Bonsais core principles and architecture and demonstrate how it allows for flexible and rapid prototyping of integrated experimental designs in neuroscience. We specifically highlight different possible applications which require the combination of many different hardware and software components, i0ncluding behaviour video tracking, electrophysiology and closed-loop control of stimulation parameters."
10.1101/006775,"How does the regulatory machinery of an animal cell ensure its survival during large-scale biochemical and phenotypic transitions? When a cell is strongly perturbed by an environmental stimulus, it can either die or persist with compensatory changes. But what do the dynamics of individual genes look like during this process of adaptation? In a previous technical paper, two approaches (drug treatments and polysome isolation) were used in tandem to demonstrate the effects of perturbation on cellular phenotype. In this paper, we can use these data in tandem with a discrete, first-order feedback model that incorporates leaky components to better characterize adaptive responses of mRNA regulation related to information processing in the cell. By evaluating the dynamic relationship between mRNA associated with transcription (translatome) and mRNA associated with the polysome (transcriptome) at multiple timepoints, hypothetical conditions for decay and aggregation are found and discussed. Our feedback model allows for the approximation of fluctuations and other aspects of cellular information processing, in addition to the derivation of three information processing principles. These results will lead us to a better understanding of how mRNA provides variable information over time to the complex intracellular environment, particularly in the context of large-scale phenotypic change."
10.1101/006908,"Cancer genomics has been instrumental to determine the genetic alterations that are predictive of various tumor conditions. However, the majority of these alterations occur at low frequencies, motivating the need to expand the catalogue of cancer signatures. Alternative pre-mRNA splicing alterations, which bear major importance for the understanding of cancer, have not been exhaustively studied yet in the context of recent cancer genome projects. In this article we analyze RNA sequencing data for more than 4000 samples from The Cancer Genome Atlas (TCGA) project, including paired normal samples, to detect recurrent alternative splicing isoform switches in 9 different cancer types. We first investigate whether alternative splicing isoform changes are predictive of tumors by applying a rank-based algorithm based on the reversal of the relative expression of transcript isoforms. We find that consistent alternative splicing isoform changes can separate with high accuracy tumor and normal samples, as well as some cancer subtypes. We then searched for those changes that occur in the most abundant isoform, i.e isoform switches, and are therefore more likely to have a functional impact. In total we detected 244 isoform switches, which are associated to functional pathways that are frequently altered in cancer and also separate tumor and normal samples accurately. We further assessed whether these isoform changes are associated to somatic mutations. Surprisingly, only a few cases appear to have association, including the putative tumor suppressor FBLN2 and the tumor driver MYH11, which show association of an isoform switch to mutations and indels on the alternatively spliced exon. However, the number of observed mutations is in general not sufficient to explain the frequency of the found isoform switches, suggesting that recurrent isoform switching in cancer is mostly independent of somatic mutations. In summary, we present an effective approach to detect novel alternative splicing signatures that are predictive of tumors. Moreover, the same methodology has led to uncover recurrent isoform switches in tumors, which may provide novel prognostic and therapeutic targets.\n\nSoftware and data are available at: https://bitbucket.org/regulatorygenomicsupf/iso-ktsp and http://dx.doi.org/10.6084/m9.figshare.1061917"
10.1101/006940,"Species often encounter, and adapt to, many patches of locally similar environmental conditions across their range. Such adaptation can occur through convergent evolution as different alleles arise and spread in different patches, or through the spread of alleles by migration acting to synchronize adaptation across the species. The tension between the two reflects the degree of constraint imposed on evolution by the underlying genetic architecture versus how effectively selection acts to inhibit the geographic spread of locally adapted alleles. This paper studies a model of the balance between these two routes to adaptation in continuous environments with patchy selection pressures. We address the following questions: How long does it take for a novel, locally adapted allele to appear in a patch of habitat where it is favored through mutation? Or, through migration from another, already adapted patch? Which is more likely to occur, as a function of distance between the patches? How can we tell which has occurred, i.e. what population genetic signal is left by the spread of migrant alleles and how long does this signal persist for? To answer these questions we decompose the migration-selection equilibrium surrounding an already adapted patch into families of migrant alleles, in particular treating those rare families that reach new patches as spatial branching processes. This provides a way to understand the role of geographic separation between patches in promoting convergent adaptation and the genomic signals it leaves behind. We illustrate these ideas using the convergent evolution of cryptic coloration in the rock pocket mouse, Chaetodipus intermedius, as an empirical example.\n\nAuthor SummaryOften, a large species range will include patches where the species differs because it has adapted to locally differing conditions. For instance, rock pocket mice are often found with a coat color that matches the rocks they live in, and the difference in coloration is known to be controlled genetically. Sometimes, similar genetic changes have occurred independently in different patches, suggesting that there were few accessible ways to evolve the locally adaptive form. However, the genetic basis could also be shared if rare migrants may carry the locally beneficial genotypes between nearby patches, despite being at a disadvantage between the patches. We use a mathematical model of random migration to determine how quickly adaptation is expected to occur through new mutation or migration from other patches, and study in more detail what we would expect successful migrations between patches to look like. The results are useful for determining whether similar adaptations in different locations are likely to have the same genetic basis or not, and more generally in understanding how species adapt to patchy, heterogeneous landscapes."
10.1101/006783,"Whole genome duplication events have occurred repeatedly during flowering plant evolution, and there is growing evidence for predictable patterns of gene retention and loss following polyploidization. Despite these important insights, the rate and processes governing the earliest stages of diploidization remain poorly understood, and the relative importance of genetic drift, positive selection and relaxed purifying selection in the process of gene degeneration and loss is unclear. Here, we conduct whole genome resequencing in Capsella bursa-pastoris, a recently formed tetraploid with one of the most widespread species distributions of any angiosperm. Whole genome data provide strong support for recent hybrid origins of the tetraploid species within the last 100-300,000 years from two diploid progenitors in the Capsella genus. Major-effect inactivating mutations are frequent, but many were inherited from the parental species and show no evidence of being fixed by positive selection. Despite a lack of large-scale gene loss, we observe a decrease in the efficacy of natural selection genome-wide, due to the combined effects of demography, selfing and genome redundancy from whole genome duplication. Our results suggest that the earliest stages of diploidization are associated with quantitative genome-wide decreases in the strength and efficacy of selection rather than rapid gene loss, and that non-functionalization can receive a 'head start' through a legacy of deleterious variants and differential expression originating in parental diploid populations."
10.1101/006973,"In humans and many other species, while much is known about the extent and structure of genetic variation, such information is typically not used in assembling novel genomes. Rather, a single reference is used against which to map reads, which can lead to poor characterisation of regions of high sequence or structural diversity. Here, we introduce a population reference graph, which combines multiple reference sequences as well as catalogues of SNPs and short indels. The genomes of novel samples are reconstructed as paths through the graph using an efficient hidden Markov Model, allowing for recombination between different haplotypes and variants. By applying the method to the 4.5Mb extended MHC region on chromosome 6, combining eight assembled haplotypes, sequences of known classical HLA alleles and 87,640 SNP variants from the 1000 Genomes Project, we demonstrate, using simulations, SNP genotyping, short-read and longread data, how the method improves the accuracy of genome inference. Moreover, the analysis reveals regions where the current set of reference sequences is substantially incomplete, particularly within the Class II region, indicating the need for continued development of reference-quality genome sequences."
10.1101/006924,"The adaptive immune system uses V genes for antigen recognition. The evolutionary diversification and selection processes within and across species and orders are poorly understood. Here, we studied the amino acid (AA) sequences obtained of translated in-frame V exons of immunoglobulins (IG) and T cell receptors (TR) from 16 primate species whose genomes have been sequenced. Multi-species comparative analysis supports the hypothesis that V genes in the IG loci undergo birth/death processes, thereby permitting rapid adaptability over evolutionary time. We also show that multiple cladistic groupings exist in the TRA (35 clades) and TRB (25 clades) V gene loci and that each primate species typically contributes at least one V gene to each of these clade. The results demonstrate that IG V genes and TR V genes have quite different evolutionary pathways; multiple duplications can explain the IG loci results, while co-evolutionary pressures can explain the phylogenetic results, as seen in genes of the TR loci. We describe how each of the 35 V genes clades of the TRA locus and 25 clades of the TRB locus must have specific and necessary roles for the viability of the species."
10.1101/006965,"Tfh initiates four eradicable immunities. Tfh includes FDC, LTi, IL21 CD4 T cell, and IgG/M B cell. Treg initiates four tolerable immunities. Treg includes DCreg, ILCreg, TGF{beta} CD4 T cell, and IgA B cell. TH1/TH1-like is immunity for intracellular bacteria/protozoa and type 4 delayed type hypersensitivity. TH1 includes M1 macrophage, mDC2, Tc1 CD8 T cell, IFNg CD4 T cell, ILC1, iNKT1, and IgG3 B cell. TH1-like includes M2 macrophage, ILC1, suppressive CD8 T cell, IFNg/TGF{beta} CD4 T cell, regulatory iNKT cells, and IgA1 B cell. TH2/TH9 is immunity for helminths and type1 IgE mediated hypersensitivity. TH2 includes iEOS eosinophil, Langerhans cell, basophil/MCt mast cell, IL-4 CD4 T cell, ILC2, iNKT2, and IgE/IgG4 B cell. TH9 includes rEOS eosinophil, basophils/mast cell MCct, IL-9 CD4 T cell, ILC2, regulatory iNKT cells, and IgA2 B cell. TH22/TH17 is immunity for extracellular bacteria/fungi and type 3 immune complex hypersensitivity. TH22 includes N1 neutrophils, mDC1, IL-22 CD4 T cell, ILC3(NCR+), iNKT17, and IgG2 B cell. TH17 includes N2 neutrophils, IL-17 CD4 T cell, regulatory iNKT cells, ILC3(NCR-), and IgA2 B cell. TH{beta}/TH3 is immunity for viruses and type 2 antibody dependent cytotoxic hypersensitivity. TH{beta} includes NK1 natural killer cell, pDC, Tc2 CD8 T cell, IL10 CD4 T cell, ILC10, iNKT10, and IgG1 B cell. TH3 includes NK2 natural killer cell, suppressive CD8 T cell, ILC10, IL-10/TGF{beta} CD4 T cell, regulatory iNKT cells, and IgA1 B cell.

Summary sentenceThe summarized framework of host immunities to explain their relations to specific pathogens and hypersensitivities"
10.1101/006999,"O_LIPolicy-makers increasingly demand robust measures of biodiversity change over short time periods. Long-term monitoring schemes provide high-quality data, often on an annual basis, but are taxonomically and geographically restricted. By contrast, opportunistic biological records are relatively unstructured but vast in quantity. Recently, these data have been applied to increasingly elaborate science and policy questions, using a range of methods. At present we lack a firm understanding of which methods, if any, are capable of delivering unbiased trend estimates on policy-relevant timescales.\nC_LIO_LIWe identified a set of candidate methods that employ either selection criteria or correction factors to deal with variation in recorder activity. We designed a computer simulation to compare the statistical properties of these methods under a suite of realistic data collection scenarios. We measured the Type 1 error rates of each method-scenario combination, as well as the power to detect genuine trends.\nC_LIO_LIWe found that simple methods produce biased trend estimates, and/or had low power. Most methods are robust to variation in sampling effort, but biases in spatial coverage, sampling effort per visit, and detectability, as well as turnover in community composition all induced some methods to fail. No method was robust to all forms of variation in recorder activity.\nC_LIO_LIWe warn against the use of simple methods. We identify three methods with complementary strengths and weaknesses that are useful for estimating timely trends. Sophisticated correction factor methods, including Occupancy and Frescalo, offer the greatest potential in the long-term. Methods based solely on selection criteria are inherently limited, but a combination or ensemble of approaches may be required to generate trends that are both robust and powerful. Small amounts of information about sampling intensity, captured at the point of data collection, would greatly enhance the utility of opportunistic data and make future trend estimates more reliable.\nC_LI"
10.1101/007039,"Gastropods are a highly diverse clade of molluscs that includes many familiar animals, such as limpets, snails, slugs, and sea slugs. It is one of the most abundant groups of animals in the sea and the only molluscan lineage that has successfully colonised land. Yet the relationships among and within its constituent clades have remained in flux for over a century of morphological, anatomical and molecular study. Here we re-evaluate gastropod phylogenetic relationships by collecting new transcriptome data for 40 species and analysing them in combination with publicly available genomes and transcriptomes. Our datasets include all five main gastropod clades: Patellogastropoda, Vetigastropoda, Neritimorpha, Caenogastropoda and Heterobranchia. We use two different methods to assign orthology, subsample each of these matrices into three increasingly dense subsets, and analyse all six of these supermatrices with two different models of molecular evolution. All twelve analyses yield the same unrooted network connecting the five major gastropod lineages. This reduces deep gastropod phylogeny to three alternative rooting hypotheses. These results reject the prevalent hypothesis of gastropod phylogeny, Orthogastropoda. Our dated tree is congruent with a possible end-Permian recovery of some gastropod clades, namely Caenogastropoda and some Heterobranchia subclades."
10.1101/006981,"Symbionts that distort their hosts sex ratio by favouring the production and survival of females are common in arthropods. Their presence produces intense Fisherian selection to return the sex ratio to parity, typified by the rapid spread of host  suppressor loci that restore male survival/development. In this study, we investigated the genomic impact of a selective event of this kind in the butterfly Hypolimnas bolina. Through linkage mapping we first identified a genomic region that was necessary for males to survive Wolbachia-induced killing. We then investigated the genomic impact of the rapid spread of suppression that converted the Samoan population of this butterfly from a 100:1 female-biased sex ratio in 2001, to a 1:1 sex ratio by 2006. Models of this process revealed the potential for a chromosome-wide selective sweep. To measure the impact directly, the pattern of genetic variation before and after the episode of selection was compared. Significant changes in allele frequencies were observed over a 25cM region surrounding the suppressor locus, alongside generation of linkage disequilibrium. The presence of novel allelic variants in 2006 suggests that the suppressor was introduced via immigration rather than through de novo mutation. In addition, further sampling in 2010 indicated that many of the introduced variants were lost or had reduced in frequency since 2006. We hypothesise that this loss may have resulted from a period of purifying selection - removing deleterious material that introgressed during the initial sweep. Our observations of the impact of suppression of sex ratio distorting activity reveal an extraordinarily wide genomic imprint, reflecting its status as one of the strongest selective forces in nature."
10.1101/007005,"Eukaryotic cells carry two genomes, nuclear (nDNA) and mitochondrial (mtDNA), which are ostensibly decoupled in their replication, segregation and inheritance. It is increasingly appreciated that heteroplasmy, the occurrence of multiple mtDNA haplotypes in a cell, plays an important biological role, but its features are not well understood. Accurately determining the diversity of mtDNA has been difficult, due to the relatively small amount of mtDNA in each cell (< 1% of the total DNA), the intercellular variability of mtDNA content and mtDNA pseudogenes (Numts) in nDNA. To understand the nature of heteroplasmy, we developed Mseek, a novel technique to purify and sequence mtDNA. Mseek yields high purity (> 90%) mtDNA and its ability to detect rare variants is limited only by sequencing depth, providing unprecedented sensitivity and specificity. Using Mseek, we confirmed the ubiquity of heteroplasmy by analyzing mtDNA from a diverse set of cell lines and human samples. Applying Mseek to colonies derived from single cells, we find heteroplasmy is stably maintained in individual daughter cells over multiple cell divisions. We hypothesized that the stability of heteroplasmy could be facilitated by inter-cellular exchange of mtDNA. We explicitly demonstrate this exchange by co-culturing cell lines with distinct mtDNA haplotypes. Our results shed new light on the maintenance of heteroplasmy and provide a novel platform to investigate features of heteroplasmy in normal and diseased states."
10.1101/006932,"Clostridium difficile is the leading cause of hospital-borne infections occurring when the natural intestinal flora is depleted following antibiotic treatment. We present iMLTC804cdf, an extensively curated reconstructed metabolic network for the C. difficile pathogenic strain 630. iMLTC804cdf contains 804 genes, 705 metabolites and 766 metabolic, 145 exchange and 118 transport reactions. iMLTC804cdf is the most complete and accurate metabolic reconstruction of a gram-positive anaerobic bacteria to date. We validate the model with simulated growth assays in different media and carbon sources and use it to predict essential genes. We obtain 88.8% accuracy in the prediction of gene essentiality when compared to experimental data for B. subtilis homologs. We predict the existence of 83 essential genes and 68 essential gene pairs, a number of which are unique to C. difficile and have non-existing or predicted non-essential human homologs. For 19 of these potential therapeutic targets, we find 72 inhibitors of homologous proteins that could serve as starting points in the development of new antibiotics, including approved drugs with the potential for drug repositioning.\n\nSystems & Synthetic Biology Subject Category: Genome Scale & Integrative Biology\n\nMolecular & Cell Biology Subject Category: Pharmacology & Drug Discovery"
10.1101/007088,"The advantages of RNA sequencing (RNA-Seq) suggest it will replace microarrays for highly parallel gene expression analysis. For example, in contrast to arrays, RNA-Seq is expected to be able to provide accurate identification and quantification of full-length transcripts. A number of methods have been developed for this purpose, but short error prone reads makes it a difficult problem in practice. It is essential to determine which algorithms perform best, and where and why they fail. However, there is a dearth of independent and unbiased benchmarking studies of these algorithms. Here we take an approach using both simulated and experimental benchmark data to evaluate their accuracy. We conclude that most methods are inaccurate even using idealized data, and that no is method sufficiently accurate once complicating factors such as polymorphisms, intron signal, sequencing error, and multiple splice forms are present. These results point to the pressing need for further algorithm development."
10.1101/007096,"Because mutations are mostly deleterious, mutation rates should be reduced by natural selection. However, mutations also provide the raw material for adaptation. Therefore, evolutionary theory suggests that the mutation rate must balance between adaptability - the ability to adapt - and adaptedness - the ability to remain adapted. We model an asexual population crossing a fitness valley and analyze the rate of complex adaptation with and without stress-induced mutagenesis - the increase of mutation rates in response to stress or maladaptation. We show that stress-induced mutagenesis increases the rate of complex adaptation without reducing the population mean fitness, thus breaking the evolutionary trade-off between adaptability and adaptedness. Our theoretical results support the hypothesis that stress-induced mutagenesis promotes adaptation and provide quantitative predictions of the rate of complex adaptation with different mutational strategies."
