source,doi,posted_date,covid_preprint,collection_date,abstract_views,full_text_views,pdf_downloads
bioRxiv,10.1101/2020.02.26.966325,2020-02-27,FALSE,Apr 2020,11,4,6
medRxiv,10.1101/2020.01.30.20019109,2020-02-03,FALSE,Feb 2020,215,NA,70
medRxiv,10.1101/2020.01.30.20019109,2020-02-03,FALSE,Mar 2020,142,NA,61
medRxiv,10.1101/2020.01.30.20019109,2020-02-03,FALSE,Apr 2020,9,NA,8
bioRxiv,10.1101/2020.02.13.947424,2020-02-14,FALSE,Feb 2020,511,40,116
bioRxiv,10.1101/2020.02.13.947424,2020-02-14,FALSE,Mar 2020,234,64,37
bioRxiv,10.1101/2020.02.13.947424,2020-02-14,FALSE,Apr 2020,2,3,1
bioRxiv,10.1101/2020.03.01.955443,2020-03-02,FALSE,Mar 2020,415,20,125
bioRxiv,10.1101/2020.03.01.955443,2020-03-02,FALSE,Apr 2020,5,1,3
bioRxiv,10.1101/2020.02.28.970715,2020-03-02,FALSE,Mar 2020,298,39,144
bioRxiv,10.1101/2020.02.28.970715,2020-03-02,FALSE,Apr 2020,14,4,3
bioRxiv,10.1101/2020.02.28.969998,2020-03-02,FALSE,Mar 2020,351,16,157
bioRxiv,10.1101/2020.02.28.969998,2020-03-02,FALSE,Apr 2020,18,8,3
bioRxiv,10.1101/2020.02.28.970079,2020-02-29,FALSE,Mar 2020,303,36,85
bioRxiv,10.1101/2020.02.28.970079,2020-02-29,FALSE,Apr 2020,26,13,16
bioRxiv,10.1101/2020.02.28.970228,2020-02-29,FALSE,Mar 2020,673,38,192
bioRxiv,10.1101/2020.02.28.970228,2020-02-29,FALSE,Apr 2020,29,3,13
bioRxiv,10.1101/2020.02.13.947242,2020-02-14,FALSE,Feb 2020,797,41,202
bioRxiv,10.1101/2020.02.13.947242,2020-02-14,FALSE,Mar 2020,293,46,157
bioRxiv,10.1101/2020.02.13.947242,2020-02-14,FALSE,Apr 2020,14,6,13
bioRxiv,10.1101/2020.03.01.971853,2020-03-02,FALSE,Mar 2020,252,10,116
bioRxiv,10.1101/2020.03.01.971853,2020-03-02,FALSE,Apr 2020,5,1,2
bioRxiv,10.1101/2020.02.28.970764,2020-02-29,FALSE,Mar 2020,241,15,52
bioRxiv,10.1101/2020.02.28.970764,2020-02-29,FALSE,Apr 2020,14,4,6
bioRxiv,10.1101/2020.02.28.970632,2020-03-02,FALSE,Mar 2020,335,45,146
bioRxiv,10.1101/2020.02.28.970632,2020-03-02,FALSE,Apr 2020,28,4,8
bioRxiv,10.1101/2020.02.27.968230,2020-03-01,FALSE,Mar 2020,226,21,118
bioRxiv,10.1101/2020.02.27.968230,2020-03-01,FALSE,Apr 2020,25,3,9
bioRxiv,10.1101/2020.02.21.959114,2020-02-25,FALSE,Feb 2020,396,0,451
bioRxiv,10.1101/2020.02.21.959114,2020-02-25,FALSE,Mar 2020,350,21,120
bioRxiv,10.1101/2020.02.21.959114,2020-02-25,FALSE,Apr 2020,3,2,9
bioRxiv,10.1101/2020.03.01.965632,2020-03-02,FALSE,Mar 2020,193,9,65
bioRxiv,10.1101/2020.03.01.965632,2020-03-02,FALSE,Apr 2020,5,1,1
bioRxiv,10.1101/2020.02.28.970202,2020-03-02,FALSE,Mar 2020,621,39,488
bioRxiv,10.1101/2020.02.28.970202,2020-03-02,FALSE,Apr 2020,16,3,4
bioRxiv,10.1101/2020.02.29.971424,2020-02-29,FALSE,Mar 2020,287,20,85
bioRxiv,10.1101/2020.02.29.971424,2020-02-29,FALSE,Apr 2020,11,2,0
bioRxiv,10.1101/2020.02.28.969758,2020-03-02,FALSE,Mar 2020,305,12,80
bioRxiv,10.1101/2020.02.28.969758,2020-03-02,FALSE,Apr 2020,16,5,4
bioRxiv,10.1101/2020.01.16.908699,2020-01-16,FALSE,Jan 2020,326,17,67
bioRxiv,10.1101/2020.01.16.908699,2020-01-16,FALSE,Feb 2020,355,28,40
bioRxiv,10.1101/2020.01.16.908699,2020-01-16,FALSE,Mar 2020,87,8,17
bioRxiv,10.1101/2020.01.16.908699,2020-01-16,FALSE,Apr 2020,3,1,0
bioRxiv,10.1101/2020.02.08.940148,2020-02-09,FALSE,Feb 2020,789,49,149
bioRxiv,10.1101/2020.02.08.940148,2020-02-09,FALSE,Mar 2020,287,36,56
bioRxiv,10.1101/2020.02.08.940148,2020-02-09,FALSE,Apr 2020,6,3,3
bioRxiv,10.1101/2020.02.17.953216,2020-02-18,FALSE,Feb 2020,643,16,123
bioRxiv,10.1101/2020.02.17.953216,2020-02-18,FALSE,Mar 2020,242,39,48
bioRxiv,10.1101/2020.02.17.953216,2020-02-18,FALSE,Apr 2020,6,1,1
bioRxiv,10.1101/2020.03.02.972869,2020-03-02,FALSE,Mar 2020,356,37,89
bioRxiv,10.1101/2020.03.02.972869,2020-03-02,FALSE,Apr 2020,10,3,1
bioRxiv,10.1101/2020.02.28.970749,2020-03-02,FALSE,Mar 2020,311,34,109
bioRxiv,10.1101/2020.02.28.970749,2020-03-02,FALSE,Apr 2020,19,7,11
bioRxiv,10.1101/2020.02.27.967455,2020-02-28,FALSE,Feb 2020,183,0,15
bioRxiv,10.1101/2020.02.27.967455,2020-02-28,FALSE,Mar 2020,261,33,105
bioRxiv,10.1101/2020.02.27.967455,2020-02-28,FALSE,Apr 2020,10,4,9
bioRxiv,10.1101/2020.02.28.968834,2020-02-28,FALSE,Feb 2020,169,0,15
bioRxiv,10.1101/2020.02.28.968834,2020-02-28,FALSE,Mar 2020,252,26,64
bioRxiv,10.1101/2020.02.28.968834,2020-02-28,FALSE,Apr 2020,4,4,2
bioRxiv,10.1101/2020.02.06.937151,2020-02-07,FALSE,Feb 2020,1113,32,204
bioRxiv,10.1101/2020.02.06.937151,2020-02-07,FALSE,Mar 2020,351,49,100
bioRxiv,10.1101/2020.02.06.937151,2020-02-07,FALSE,Apr 2020,21,2,10
bioRxiv,10.1101/2020.03.02.972794,2020-03-02,FALSE,Mar 2020,315,27,81
bioRxiv,10.1101/2020.03.02.972794,2020-03-02,FALSE,Apr 2020,4,1,2
bioRxiv,10.1101/2020.03.02.953745,2020-03-02,FALSE,Mar 2020,1351,45,375
bioRxiv,10.1101/2020.03.02.953745,2020-03-02,FALSE,Apr 2020,16,4,5
bioRxiv,10.1101/2020.03.02.972539,2020-03-03,FALSE,Mar 2020,667,52,289
bioRxiv,10.1101/2020.03.02.972539,2020-03-03,FALSE,Apr 2020,38,8,24
bioRxiv,10.1101/2020.03.02.970061,2020-03-02,FALSE,Mar 2020,1017,65,255
bioRxiv,10.1101/2020.03.02.970061,2020-03-02,FALSE,Apr 2020,38,3,12
bioRxiv,10.1101/2020.03.02.956961,2020-03-02,FALSE,Mar 2020,822,24,176
bioRxiv,10.1101/2020.03.02.956961,2020-03-02,FALSE,Apr 2020,30,2,13
bioRxiv,10.1101/2020.02.28.969782,2020-03-02,FALSE,Mar 2020,909,52,180
bioRxiv,10.1101/2020.02.28.969782,2020-03-02,FALSE,Apr 2020,53,5,17
bioRxiv,10.1101/2020.02.29.971101,2020-03-02,TRUE,Mar 2020,4435,576,2824
bioRxiv,10.1101/2020.02.29.971101,2020-03-02,TRUE,Apr 2020,196,42,139
bioRxiv,10.1101/2020.02.28.970012,2020-03-02,FALSE,Mar 2020,255,24,106
bioRxiv,10.1101/2020.02.28.970012,2020-03-02,FALSE,Apr 2020,11,1,6
bioRxiv,10.1101/2020.03.01.971820,2020-03-02,FALSE,Mar 2020,1609,81,453
bioRxiv,10.1101/2020.03.01.971820,2020-03-02,FALSE,Apr 2020,32,8,8
bioRxiv,10.1101/2020.02.28.970616,2020-03-02,FALSE,Mar 2020,777,21,248
bioRxiv,10.1101/2020.02.28.970616,2020-03-02,FALSE,Apr 2020,9,9,4
bioRxiv,10.1101/2020.03.02.973966,2020-03-03,FALSE,Mar 2020,458,23,130
bioRxiv,10.1101/2020.03.02.973966,2020-03-03,FALSE,Apr 2020,25,4,12
bioRxiv,10.1101/2020.03.02.972497,2020-03-03,FALSE,Mar 2020,821,38,401
bioRxiv,10.1101/2020.03.02.972497,2020-03-03,FALSE,Apr 2020,45,7,19
bioRxiv,10.1101/2020.02.28.970020,2020-03-02,FALSE,Mar 2020,1370,50,304
bioRxiv,10.1101/2020.02.28.970020,2020-03-02,FALSE,Apr 2020,26,5,7
bioRxiv,10.1101/2020.02.27.967497,2020-02-28,FALSE,Feb 2020,493,0,55
bioRxiv,10.1101/2020.02.27.967497,2020-02-28,FALSE,Mar 2020,600,37,231
bioRxiv,10.1101/2020.02.27.967497,2020-02-28,FALSE,Apr 2020,26,2,6
bioRxiv,10.1101/2020.03.01.972067,2020-03-02,FALSE,Mar 2020,1279,55,447
bioRxiv,10.1101/2020.03.01.972067,2020-03-02,FALSE,Apr 2020,16,6,10
bioRxiv,10.1101/2020.02.28.969642,2020-03-02,FALSE,Mar 2020,253,11,46
bioRxiv,10.1101/2020.02.28.969642,2020-03-02,FALSE,Apr 2020,22,1,3
bioRxiv,10.1101/2020.03.01.971580,2020-03-02,FALSE,Mar 2020,210,24,66
bioRxiv,10.1101/2020.03.01.971580,2020-03-02,FALSE,Apr 2020,4,3,8
bioRxiv,10.1101/2020.02.28.970657,2020-03-02,FALSE,Mar 2020,206,14,37
bioRxiv,10.1101/2020.02.28.970657,2020-03-02,FALSE,Apr 2020,10,1,0
bioRxiv,10.1101/2020.03.01.972216,2020-03-02,FALSE,Mar 2020,2493,145,1126
bioRxiv,10.1101/2020.03.01.972216,2020-03-02,FALSE,Apr 2020,32,17,23
bioRxiv,10.1101/2020.02.28.969808,2020-03-02,FALSE,Mar 2020,270,19,58
bioRxiv,10.1101/2020.02.28.969808,2020-03-02,FALSE,Apr 2020,1,1,3
bioRxiv,10.1101/2020.03.01.971960,2020-03-02,FALSE,Mar 2020,375,17,111
bioRxiv,10.1101/2020.03.01.971960,2020-03-02,FALSE,Apr 2020,15,2,11
bioRxiv,10.1101/2020.03.02.967661,2020-03-02,FALSE,Mar 2020,397,17,104
bioRxiv,10.1101/2020.03.02.967661,2020-03-02,FALSE,Apr 2020,12,4,7
bioRxiv,10.1101/2020.03.01.960591,2020-03-02,FALSE,Mar 2020,322,17,77
bioRxiv,10.1101/2020.03.01.960591,2020-03-02,FALSE,Apr 2020,14,1,0
bioRxiv,10.1101/2020.03.02.963959,2020-03-02,FALSE,Mar 2020,491,57,195
bioRxiv,10.1101/2020.03.02.963959,2020-03-02,FALSE,Apr 2020,22,7,14
bioRxiv,10.1101/2020.02.28.969980,2020-03-02,FALSE,Mar 2020,551,24,150
bioRxiv,10.1101/2020.02.28.969980,2020-03-02,FALSE,Apr 2020,14,1,7
bioRxiv,10.1101/2020.03.01.968693,2020-03-02,FALSE,Mar 2020,246,30,83
bioRxiv,10.1101/2020.03.01.968693,2020-03-02,FALSE,Apr 2020,21,2,6
bioRxiv,10.1101/2020.01.08.899252,2020-01-09,FALSE,Jan 2020,379,8,47
bioRxiv,10.1101/2020.01.08.899252,2020-01-09,FALSE,Feb 2020,65,16,17
bioRxiv,10.1101/2020.01.08.899252,2020-01-09,FALSE,Mar 2020,174,20,32
bioRxiv,10.1101/2020.01.08.899252,2020-01-09,FALSE,Apr 2020,11,1,3
bioRxiv,10.1101/2020.02.29.971093,2020-03-02,TRUE,Mar 2020,5615,876,2573
bioRxiv,10.1101/2020.02.29.971093,2020-03-02,TRUE,Apr 2020,619,195,552
bioRxiv,10.1101/2020.02.24.963918,2020-02-26,FALSE,Feb 2020,225,0,32
bioRxiv,10.1101/2020.02.24.963918,2020-02-26,FALSE,Mar 2020,218,24,34
bioRxiv,10.1101/2020.02.24.963918,2020-02-26,FALSE,Apr 2020,3,1,0
bioRxiv,10.1101/2020.02.28.969907,2020-03-02,FALSE,Mar 2020,459,21,100
bioRxiv,10.1101/2020.02.28.969907,2020-03-02,FALSE,Apr 2020,24,2,8
bioRxiv,10.1101/2020.02.26.961938,2020-03-02,TRUE,Mar 2020,1042,171,445
bioRxiv,10.1101/2020.02.26.961938,2020-03-02,TRUE,Apr 2020,86,30,45
bioRxiv,10.1101/2020.02.28.969824,2020-03-02,FALSE,Mar 2020,616,38,173
bioRxiv,10.1101/2020.02.28.969824,2020-03-02,FALSE,Apr 2020,20,6,7
bioRxiv,10.1101/2020.03.01.968727,2020-03-02,FALSE,Mar 2020,255,16,80
bioRxiv,10.1101/2020.03.01.968727,2020-03-02,FALSE,Apr 2020,24,2,16
bioRxiv,10.1101/2020.02.27.967422,2020-03-02,TRUE,Mar 2020,2424,377,669
bioRxiv,10.1101/2020.02.27.967422,2020-03-02,TRUE,Apr 2020,127,62,67
bioRxiv,10.1101/2020.02.29.971390,2020-03-02,FALSE,Mar 2020,749,72,335
bioRxiv,10.1101/2020.02.29.971390,2020-03-02,FALSE,Apr 2020,51,8,27
bioRxiv,10.1101/2020.02.29.971127,2020-03-02,TRUE,Mar 2020,5820,1185,2816
bioRxiv,10.1101/2020.02.29.971127,2020-03-02,TRUE,Apr 2020,500,118,821
bioRxiv,10.1101/2020.02.27.967588,2020-03-02,TRUE,Mar 2020,944,102,406
bioRxiv,10.1101/2020.02.27.967588,2020-03-02,TRUE,Apr 2020,58,22,29
medRxiv,10.1101/2020.02.18.20022608,2020-02-19,FALSE,Feb 2020,186,NA,82
medRxiv,10.1101/2020.02.18.20022608,2020-02-19,FALSE,Mar 2020,161,NA,65
medRxiv,10.1101/2020.02.18.20022608,2020-02-19,FALSE,Apr 2020,8,NA,5
bioRxiv,10.1101/2020.03.02.974055,2020-03-04,FALSE,Mar 2020,224,13,62
bioRxiv,10.1101/2020.03.02.974055,2020-03-04,FALSE,Apr 2020,1,1,1
bioRxiv,10.1101/2020.02.28.969584,2020-02-29,FALSE,Feb 2020,147,0,15
bioRxiv,10.1101/2020.02.28.969584,2020-02-29,FALSE,Mar 2020,1255,105,393
bioRxiv,10.1101/2020.02.28.969584,2020-02-29,FALSE,Apr 2020,21,11,16
bioRxiv,10.1101/2020.02.28.964486,2020-02-28,FALSE,Feb 2020,371,0,37
bioRxiv,10.1101/2020.02.28.964486,2020-02-28,FALSE,Mar 2020,1386,64,395
bioRxiv,10.1101/2020.02.28.964486,2020-02-28,FALSE,Apr 2020,20,4,7
bioRxiv,10.1101/2020.02.28.970368,2020-02-29,FALSE,Feb 2020,294,0,24
bioRxiv,10.1101/2020.02.28.970368,2020-02-29,FALSE,Mar 2020,386,10,90
bioRxiv,10.1101/2020.02.28.970368,2020-02-29,FALSE,Apr 2020,9,5,2
bioRxiv,10.1101/2020.02.28.969741,2020-02-28,FALSE,Feb 2020,217,0,22
bioRxiv,10.1101/2020.02.28.969741,2020-02-28,FALSE,Mar 2020,298,14,69
bioRxiv,10.1101/2020.02.28.969741,2020-02-28,FALSE,Apr 2020,6,2,3
bioRxiv,10.1101/2020.02.28.969915,2020-02-28,FALSE,Feb 2020,307,0,31
bioRxiv,10.1101/2020.02.28.969915,2020-02-28,FALSE,Mar 2020,514,22,206
bioRxiv,10.1101/2020.02.28.969915,2020-02-28,FALSE,Apr 2020,6,1,6
bioRxiv,10.1101/2020.02.29.971002,2020-02-29,FALSE,Feb 2020,249,0,55
bioRxiv,10.1101/2020.02.29.971002,2020-02-29,FALSE,Mar 2020,2413,54,738
bioRxiv,10.1101/2020.02.29.971002,2020-02-29,FALSE,Apr 2020,61,16,23
bioRxiv,10.1101/2020.03.01.972398,2020-03-03,FALSE,Mar 2020,416,13,47
bioRxiv,10.1101/2020.03.01.972398,2020-03-03,FALSE,Apr 2020,7,5,2
bioRxiv,10.1101/2020.02.29.971374,2020-03-03,FALSE,Mar 2020,327,10,69
bioRxiv,10.1101/2020.02.29.971374,2020-03-03,FALSE,Apr 2020,7,4,3
bioRxiv,10.1101/2020.02.28.970301,2020-02-28,FALSE,Feb 2020,125,0,19
bioRxiv,10.1101/2020.02.28.970301,2020-02-28,FALSE,Mar 2020,325,21,83
bioRxiv,10.1101/2020.02.28.970301,2020-02-28,FALSE,Apr 2020,10,2,3
bioRxiv,10.1101/2020.02.28.969170,2020-02-29,FALSE,Feb 2020,152,0,8
bioRxiv,10.1101/2020.02.28.969170,2020-02-29,FALSE,Mar 2020,591,20,141
bioRxiv,10.1101/2020.02.28.969170,2020-02-29,FALSE,Apr 2020,12,6,6
bioRxiv,10.1101/2020.03.02.972356,2020-03-03,FALSE,Mar 2020,643,23,135
bioRxiv,10.1101/2020.03.02.972356,2020-03-03,FALSE,Apr 2020,31,4,3
bioRxiv,10.1101/2020.03.02.974121,2020-03-03,FALSE,Mar 2020,698,17,157
bioRxiv,10.1101/2020.03.02.974121,2020-03-03,FALSE,Apr 2020,9,3,1
bioRxiv,10.1101/2020.02.28.970210,2020-02-28,FALSE,Feb 2020,404,0,50
bioRxiv,10.1101/2020.02.28.970210,2020-02-28,FALSE,Mar 2020,405,17,142
bioRxiv,10.1101/2020.02.28.970210,2020-02-28,FALSE,Apr 2020,8,1,2
bioRxiv,10.1101/2020.03.02.973354,2020-03-03,FALSE,Mar 2020,448,17,74
bioRxiv,10.1101/2020.03.02.973354,2020-03-03,FALSE,Apr 2020,21,3,12
bioRxiv,10.1101/2020.02.29.970780,2020-03-03,FALSE,Mar 2020,281,8,44
bioRxiv,10.1101/2020.02.29.970780,2020-03-03,FALSE,Apr 2020,2,5,1
bioRxiv,10.1101/2020.02.29.971457,2020-03-03,FALSE,Mar 2020,240,6,45
bioRxiv,10.1101/2020.02.29.971457,2020-03-03,FALSE,Apr 2020,3,3,0
bioRxiv,10.1101/2020.03.01.972208,2020-03-03,FALSE,Mar 2020,614,25,196
bioRxiv,10.1101/2020.03.01.972208,2020-03-03,FALSE,Apr 2020,10,3,11
bioRxiv,10.1101/2020.03.01.972026,2020-03-03,FALSE,Mar 2020,484,19,96
bioRxiv,10.1101/2020.03.01.972026,2020-03-03,FALSE,Apr 2020,7,4,4
bioRxiv,10.1101/2020.03.01.972265,2020-03-03,FALSE,Mar 2020,1573,74,534
bioRxiv,10.1101/2020.03.01.972265,2020-03-03,FALSE,Apr 2020,49,14,26
bioRxiv,10.1101/2020.01.08.899583,2020-01-09,FALSE,Jan 2020,1828,48,710
bioRxiv,10.1101/2020.01.08.899583,2020-01-09,FALSE,Feb 2020,221,34,113
bioRxiv,10.1101/2020.01.08.899583,2020-01-09,FALSE,Mar 2020,251,30,115
bioRxiv,10.1101/2020.01.08.899583,2020-01-09,FALSE,Apr 2020,20,1,12
bioRxiv,10.1101/2020.02.29.970970,2020-03-03,FALSE,Mar 2020,1209,30,291
bioRxiv,10.1101/2020.02.29.970970,2020-03-03,FALSE,Apr 2020,36,2,36
bioRxiv,10.1101/2020.03.01.972406,2020-03-03,FALSE,Mar 2020,443,9,103
bioRxiv,10.1101/2020.03.01.972406,2020-03-03,FALSE,Apr 2020,10,3,4
bioRxiv,10.1101/2020.03.01.972141,2020-03-03,FALSE,Mar 2020,245,14,58
bioRxiv,10.1101/2020.03.01.972141,2020-03-03,FALSE,Apr 2020,21,3,6
bioRxiv,10.1101/2020.03.02.971614,2020-03-03,FALSE,Mar 2020,547,14,90
bioRxiv,10.1101/2020.03.02.971614,2020-03-03,FALSE,Apr 2020,8,3,6
bioRxiv,10.1101/2020.03.01.970954,2020-03-03,FALSE,Mar 2020,375,16,69
bioRxiv,10.1101/2020.03.01.970954,2020-03-03,FALSE,Apr 2020,16,8,7
bioRxiv,10.1101/2020.03.02.973073,2020-03-03,FALSE,Mar 2020,1458,44,430
bioRxiv,10.1101/2020.03.02.973073,2020-03-03,FALSE,Apr 2020,45,15,28
medRxiv,10.1101/2020.02.22.20025460,2020-02-23,TRUE,Feb 2020,710,NA,265
medRxiv,10.1101/2020.02.22.20025460,2020-02-23,TRUE,Mar 2020,1385,NA,869
medRxiv,10.1101/2020.02.22.20025460,2020-02-23,TRUE,Apr 2020,134,NA,104
bioRxiv,10.1101/2020.03.02.969055,2020-03-02,FALSE,Mar 2020,437,105,115
bioRxiv,10.1101/2020.03.02.969055,2020-03-02,FALSE,Apr 2020,14,14,7
bioRxiv,10.1101/2020.02.28.969899,2020-03-02,FALSE,Mar 2020,321,20,106
bioRxiv,10.1101/2020.02.28.969899,2020-03-02,FALSE,Apr 2020,8,2,6
bioRxiv,10.1101/2020.03.02.971572,2020-03-03,FALSE,Mar 2020,434,8,43
bioRxiv,10.1101/2020.03.02.971572,2020-03-03,FALSE,Apr 2020,5,1,1
bioRxiv,10.1101/2020.03.01.971028,2020-03-02,FALSE,Mar 2020,1590,100,527
bioRxiv,10.1101/2020.03.01.971028,2020-03-02,FALSE,Apr 2020,45,14,16
bioRxiv,10.1101/2020.02.28.970509,2020-02-28,FALSE,Feb 2020,73,0,10
bioRxiv,10.1101/2020.02.28.970509,2020-02-28,FALSE,Mar 2020,421,27,122
bioRxiv,10.1101/2020.02.28.970509,2020-02-28,FALSE,Apr 2020,7,5,4
bioRxiv,10.1101/2020.02.13.946996,2020-02-14,FALSE,Feb 2020,1347,85,361
bioRxiv,10.1101/2020.02.13.946996,2020-02-14,FALSE,Mar 2020,423,51,141
bioRxiv,10.1101/2020.02.13.946996,2020-02-14,FALSE,Apr 2020,25,2,10
bioRxiv,10.1101/2020.02.21.959445,2020-02-23,FALSE,Feb 2020,460,7,96
bioRxiv,10.1101/2020.02.21.959445,2020-02-23,FALSE,Mar 2020,156,38,52
bioRxiv,10.1101/2020.02.21.959445,2020-02-23,FALSE,Apr 2020,7,3,5
bioRxiv,10.1101/2020.03.01.971499,2020-03-02,TRUE,Mar 2020,1386,158,459
bioRxiv,10.1101/2020.03.01.971499,2020-03-02,TRUE,Apr 2020,147,21,53
bioRxiv,10.1101/2020.03.01.971986,2020-03-03,FALSE,Mar 2020,492,17,99
bioRxiv,10.1101/2020.03.01.971986,2020-03-03,FALSE,Apr 2020,7,1,2
bioRxiv,10.1101/2020.02.29.971366,2020-03-02,FALSE,Mar 2020,928,60,417
bioRxiv,10.1101/2020.02.29.971366,2020-03-02,FALSE,Apr 2020,25,3,6
bioRxiv,10.1101/2020.03.02.972513,2020-03-02,FALSE,Mar 2020,299,25,75
bioRxiv,10.1101/2020.03.02.972513,2020-03-02,FALSE,Apr 2020,5,2,1
bioRxiv,10.1101/2020.03.02.972786,2020-03-02,FALSE,Mar 2020,347,18,74
bioRxiv,10.1101/2020.03.02.972786,2020-03-02,FALSE,Apr 2020,6,1,4
bioRxiv,10.1101/2020.03.02.972844,2020-03-02,FALSE,Mar 2020,233,23,136
bioRxiv,10.1101/2020.03.02.972844,2020-03-02,FALSE,Apr 2020,11,4,9
bioRxiv,10.1101/2020.02.28.969659,2020-03-02,FALSE,Mar 2020,251,9,71
bioRxiv,10.1101/2020.02.28.969659,2020-03-02,FALSE,Apr 2020,7,1,1
bioRxiv,10.1101/2020.03.02.973446,2020-03-03,FALSE,Mar 2020,786,31,230
bioRxiv,10.1101/2020.03.02.973446,2020-03-03,FALSE,Apr 2020,10,5,5
bioRxiv,10.1101/2020.03.02.972695,2020-03-02,FALSE,Mar 2020,769,25,229
bioRxiv,10.1101/2020.03.02.972695,2020-03-02,FALSE,Apr 2020,18,1,1
bioRxiv,10.1101/2020.02.28.969634,2020-03-02,FALSE,Mar 2020,389,22,115
bioRxiv,10.1101/2020.02.28.969634,2020-03-02,FALSE,Apr 2020,13,2,4
bioRxiv,10.1101/2020.03.02.972851,2020-03-02,FALSE,Mar 2020,197,16,49
bioRxiv,10.1101/2020.03.02.972851,2020-03-02,FALSE,Apr 2020,5,1,1
bioRxiv,10.1101/2020.02.03.929158,2020-02-04,FALSE,Feb 2020,4776,186,1835
bioRxiv,10.1101/2020.02.03.929158,2020-02-04,FALSE,Mar 2020,635,114,295
bioRxiv,10.1101/2020.02.03.929158,2020-02-04,FALSE,Apr 2020,95,17,54
bioRxiv,10.1101/2020.03.02.972919,2020-03-03,FALSE,Mar 2020,481,16,98
bioRxiv,10.1101/2020.03.02.972919,2020-03-03,FALSE,Apr 2020,8,1,3
bioRxiv,10.1101/2020.02.26.967026,2020-03-02,TRUE,Mar 2020,9469,643,2608
bioRxiv,10.1101/2020.02.26.967026,2020-03-02,TRUE,Apr 2020,612,80,302
bioRxiv,10.1101/2020.02.28.969725,2020-03-02,FALSE,Mar 2020,666,43,197
bioRxiv,10.1101/2020.02.28.969725,2020-03-02,FALSE,Apr 2020,49,5,14
bioRxiv,10.1101/2020.02.28.969766,2020-03-02,FALSE,Mar 2020,624,24,216
bioRxiv,10.1101/2020.02.28.969766,2020-03-02,FALSE,Apr 2020,18,7,7
bioRxiv,10.1101/2020.03.02.973941,2020-03-02,FALSE,Mar 2020,1156,25,437
bioRxiv,10.1101/2020.03.02.973941,2020-03-02,FALSE,Apr 2020,63,7,28
bioRxiv,10.1101/2020.02.28.969600,2020-03-02,FALSE,Mar 2020,894,32,229
bioRxiv,10.1101/2020.02.28.969600,2020-03-02,FALSE,Apr 2020,12,3,8
bioRxiv,10.1101/2020.03.02.972745,2020-03-02,FALSE,Mar 2020,230,20,59
bioRxiv,10.1101/2020.03.02.972745,2020-03-02,FALSE,Apr 2020,8,1,0
bioRxiv,10.1101/2020.02.29.970004,2020-03-02,FALSE,Mar 2020,877,41,260
bioRxiv,10.1101/2020.02.29.970004,2020-03-02,FALSE,Apr 2020,24,5,8
bioRxiv,10.1101/2020.03.02.972612,2020-03-02,FALSE,Mar 2020,687,53,180
bioRxiv,10.1101/2020.03.02.972612,2020-03-02,FALSE,Apr 2020,13,6,2
bioRxiv,10.1101/2020.01.17.909838,2020-01-17,FALSE,Jan 2020,5826,165,1716
bioRxiv,10.1101/2020.01.17.909838,2020-01-17,FALSE,Feb 2020,1030,153,421
bioRxiv,10.1101/2020.01.17.909838,2020-01-17,FALSE,Mar 2020,703,111,312
bioRxiv,10.1101/2020.01.17.909838,2020-01-17,FALSE,Apr 2020,94,15,36
bioRxiv,10.1101/2020.03.02.974154,2020-03-03,FALSE,Mar 2020,1030,58,417
bioRxiv,10.1101/2020.03.02.974154,2020-03-03,FALSE,Apr 2020,19,6,17
bioRxiv,10.1101/2020.03.02.972828,2020-03-02,FALSE,Mar 2020,324,13,124
bioRxiv,10.1101/2020.03.02.972828,2020-03-02,FALSE,Apr 2020,7,13,8
bioRxiv,10.1101/2020.02.29.969428,2020-03-02,FALSE,Mar 2020,387,18,88
bioRxiv,10.1101/2020.02.29.969428,2020-03-02,FALSE,Apr 2020,4,1,2
bioRxiv,10.1101/2020.03.02.969337,2020-03-02,FALSE,Mar 2020,496,21,119
bioRxiv,10.1101/2020.03.02.969337,2020-03-02,FALSE,Apr 2020,10,1,2
bioRxiv,10.1101/2020.02.28.969832,2020-03-02,FALSE,Mar 2020,373,21,81
bioRxiv,10.1101/2020.02.28.969832,2020-03-02,FALSE,Apr 2020,7,4,4
bioRxiv,10.1101/2020.03.02.959718,2020-03-02,FALSE,Mar 2020,306,15,82
bioRxiv,10.1101/2020.03.02.959718,2020-03-02,FALSE,Apr 2020,10,4,5
bioRxiv,10.1101/2020.02.26.966754,2020-02-27,FALSE,Feb 2020,381,4,77
bioRxiv,10.1101/2020.02.26.966754,2020-02-27,FALSE,Mar 2020,848,53,256
bioRxiv,10.1101/2020.02.26.966754,2020-02-27,FALSE,Apr 2020,30,4,10
bioRxiv,10.1101/2020.03.02.972562,2020-03-03,FALSE,Mar 2020,641,42,250
bioRxiv,10.1101/2020.03.02.972562,2020-03-03,FALSE,Apr 2020,6,2,7
bioRxiv,10.1101/2020.03.01.971952,2020-03-03,FALSE,Mar 2020,1016,21,278
bioRxiv,10.1101/2020.03.01.971952,2020-03-03,FALSE,Apr 2020,21,3,7
bioRxiv,10.1101/2020.03.02.972950,2020-03-03,FALSE,Mar 2020,588,38,119
